Anime_id,Name,Genres,,,,,,,,,,,,,,
40035,Rebecca,Slice of Life,,,,,,,,,,,,,,
40036,Ometeotl Hero,Unknown,,,,,,,,,,,,,,
40037,Michiru Rescue!,Unknown,,,,,,,,,,,,,,
40040,Odoru Mowai-kun,"Comedy, Kids",,,,,,,,,,,,,,
40042,Magical Halloween: MiracleâQuartet,"Game, Music, Magic, Ecchi",,,,,,,,,,,,,,
40044,Doraemon Movie 40: Nobita no Shin Kyouryuu,"Sci-Fi, Adventure, Comedy, Kids, Shounen",,,,,,,,,,,,,,
40045,Motto! Majime ni Fumajime Kaiketsu Zorori,"Adventure, Comedy, Kids",,,,,,,,,,,,,,
40046,Id:Invaded,"Mystery, Police, Psychological, Sci-Fi",,,,,,,,,,,,,,
40048,Kutsujoku,Hentai,,,,,,,,,,,,,,
40052,Great Pretender,"Action, Adventure, Mystery, Comedy, Psychological",,,,,,,,,,,,,,
40054,Akira (Shin Anime),"Action, Military, Sci-Fi, Supernatural, Seinen",,,,,,,,,,,,,,
40055,Orbital Era,"Sci-Fi, Adventure, Space",,,,,,,,,,,,,,
40056,Deca-Dence,"Action, Sci-Fi, Adventure",,,,,,,,,,,,,,
40057,Akai Hana Shiroi Hana,"Music, Kids",,,,,,,,,,,,,,
40058,Arui Tekoteko,"Kids, Music",,,,,,,,,,,,,,
40059,Golden Kamuy 3rd Season,"Action, Adventure, Historical, Seinen",,,,,,,,,,,,,,
40060,BNA,"Action, Super Power, Fantasy",,,,,,,,,,,,,,
40062,Ling Jian Zun 2nd Season,"Action, Romance, Fantasy",,,,,,,,,,,,,,
40064,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II: Past & Future,"Action, Adventure, Comedy, Fantasy",,,,,,,,,,,,,,
40066,Madoromi no Vevara,"Magic, Fantasy",,,,,,,,,,,,,,
40073,Choujigen Game Neptune: HiâLight,"Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural",,,,,,,,,,,,,,
40074,Gibiate,"Action, Horror, Martial Arts, Samurai, Fantasy",,,,,,,,,,,,,,
40075,Koi to Producer: EVOLÃLOVE,"Sci-Fi, Mystery, Super Power, Romance",,,,,,,,,,,,,,
40076,Hataraku Saibou: Necchuushou - Moshimo Pocari Sweat ga Attara,Comedy,,,,,,,,,,,,,,
40078,Popolocrois Monogatari Pilot,"Adventure, Fantasy",,,,,,,,,,,,,,
40080,Quanzhi Gaoshou Zhi Dianfeng Rongyao,"Action, Game",,,,,,,,,,,,,,
40082,Lupin III: The First,"Action, Adventure, Mystery, Comedy, Seinen",,,,,,,,,,,,,,
40083,Arifureta Shokugyou de Sekai Saikyou Specials,"Action, Adventure, Fantasy, Harem",,,,,,,,,,,,,,
40085,Maesetsu!,"Slice of Life, Comedy",,,,,,,,,,,,,,
40087,Penguin no Mondai POW,Kids,,,,,,,,,,,,,,
40088,Nu Sheng Su She Ri Chang Di 2 Ji,Unknown,,,,,,,,,,,,,,
40089,Pittanko!! Nekozakana,Unknown,,,,,,,,,,,,,,
40090,Sinbi Apateu: Ghost Ball X-ui Tansaeng,Unknown,,,,,,,,,,,,,,
40091,Xiao Hua Xian 2nd Season,"Kids, Magic",,,,,,,,,,,,,,
40092,Xiao Hua Xian 3rd Season: Shou Hu Tian Shi,"Kids, Magic",,,,,,,,,,,,,,
40097,Tenchi Muyou! Ryououki 5th Season,"Action, Sci-Fi, Harem, Space, Comedy, Shounen",,,,,,,,,,,,,,
40100,Nu Wushen de Canzhuo,"Slice of Life, Comedy",,,,,,,,,,,,,,
40102,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka? OVA,"Action, Comedy, Fantasy",,,,,,,,,,,,,,
40103,Ninja Box,"Action, Adventure, Comedy, Kids, Fantasy",,,,,,,,,,,,,,
40104,Honoo no Mirage: Muyou no Michi,"Action, Historical, Supernatural, Drama, Romance, School, Shounen Ai",,,,,,,,,,,,,,
40105,Superfluid,"Music, Dementia",,,,,,,,,,,,,,
40106,Collapse Zen,Dementia,,,,,,,,,,,,,,
40109,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 2,"Action, Military, Sci-Fi, Drama, Mecha",,,,,,,,,,,,,,
40111,Nezha Zhi Mo Tong Jiang Shi,"Action, Comedy, Historical, Drama, Fantasy",,,,,,,,,,,,,,
40112,Otome no Inori,Music,,,,,,,,,,,,,,
40117,Yichang Shengwu Jianwenlu Specials,Comedy,,,,,,,,,,,,,,
40121,Microphone Soul Spinners: Kotodama Shoujo,Music,,,,,,,,,,,,,,
40124,Touken Ranbu: Hanamaru - Makuai Kaisouroku Manner Movies,"Comedy, Parody",,,,,,,,,,,,,,
40128,Arte,"Drama, Historical, Romance, Seinen, Slice of Life",,,,,,,,,,,,,,
40129,Rebirth,"Game, Slice of Life, Comedy",,,,,,,,,,,,,,
40131,Junjou Juugeki Cosplay Shoujo,"Hentai, Comedy, Parody",,,,,,,,,,,,,,
40134,Mahoutsukai no Yome: Gakuin-hen,"Slice of Life, Magic, Fantasy, Shounen",,,,,,,,,,,,,,
40136,Oda Cinnamon Nobunaga,"Slice of Life, Comedy, Historical, Seinen",,,,,,,,,,,,,,
40137,ARP Backstage Pass,Music,,,,,,,,,,,,,,
40139,Konohakaseki no Natsu,"Slice of Life, Drama",,,,,,,,,,,,,,
40140,Issei Kiyuukyoku: Divertimento,Music,,,,,,,,,,,,,,
40141,Deluxe Da yo! Kaishain,Comedy,,,,,,,,,,,,,,
40142,Taka no Tsume Yoshida-kun Batten File: Natsuyasumi Mystery Adventure,"Sci-Fi, Mystery, Comedy, Parody, Supernatural",,,,,,,,,,,,,,
40143,Pokemon Masters: Trainers Great Gathering Special Animation,"Action, Game, Kids, Fantasy",,,,,,,,,,,,,,
40145,YuâGiâOh!: Sevens,"Action, Game, Fantasy, Shounen",,,,,,,,,,,,,,
40147,Nani mo Shite Agerarenai,Music,,,,,,,,,,,,,,
40148,7ÔÂ22ÈÕ,Music,,,,,,,,,,,,,,
40151,Shaonu Qianxian: Renxing Xiao Juchang,"Military, Sci-Fi, Comedy",,,,,,,,,,,,,,
40152,Porte,Music,,,,,,,,,,,,,,
40153,Teeter,Music,,,,,,,,,,,,,,
40154,Hero Mask (2019),"Action, Sci-Fi, Mystery, Police",,,,,,,,,,,,,,
40155,Tokyo 2020 Olympics CMs,"Music, Sports, Kids",,,,,,,,,,,,,,
40156,Digimon Survive: Prologue Movie,"Mystery, Fantasy, School",,,,,,,,,,,,,,
40157,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO Recap,"Sci-Fi, Drama",,,,,,,,,,,,,,
40158,Shinrabanshou.mp3,"Dementia, Music",,,,,,,,,,,,,,
40159,The Ghost of Cartoon,"Dementia, Music",,,,,,,,,,,,,,
40163,Sonoda,Slice of Life,,,,,,,,,,,,,,
40164,Hana (2006),"Music, Dementia, Drama",,,,,,,,,,,,,,
40165,Listeners,"Action, Mecha, Music, Sci-Fi",,,,,,,,,,,,,,
40166,Zoids Wild Zero,"Action, Sci-Fi, Adventure, Comedy",,,,,,,,,,,,,,
40167,Cardfight!! Vanguard: Shinemon-hen,"Action, Game, Shounen",,,,,,,,,,,,,,
40171,Ushinawareta Choushoku,"Dementia, Psychological",,,,,,,,,,,,,,
40172,LuckyâOrb feat. Hatsune Miku,Music,,,,,,,,,,,,,,
40174,Zombieland Saga: Revenge,"Music, Comedy, Supernatural",,,,,,,,,,,,,,
40176,Miru Tights: Cosplay Satsuei Tights,"Ecchi, School",,,,,,,,,,,,,,
40178,Null Peta,"Sci-Fi, Comedy",,,,,,,,,,,,,,
40179,Mini Toji: Yume,"Action, Fantasy",,,,,,,,,,,,,,
40180,Jurassic!,"Historical, Fantasy",,,,,,,,,,,,,,
40181,Look Plus One Piece Special Movie,"Adventure, Parody, Shounen",,,,,,,,,,,,,,
40182,Zhu Zhu Xia: Bukesiyi de Shijie,"Action, Sci-Fi, Adventure, Super Power, Kids, Fantasy",,,,,,,,,,,,,,
40188,Malta no Utaou,"Kids, Music",,,,,,,,,,,,,,
40192,Gundam Build Divers Re:Rise,"Action, Sci-Fi, Mecha",,,,,,,,,,,,,,
40194,Kung Fu Liaoli Niang,"Action, Ecchi, Martial Arts, Fantasy",,,,,,,,,,,,,,
40196,Kandagawa Jet Girls,"Sports, Ecchi",,,,,,,,,,,,,,
40197,Urashimasakatasen no Nichijou,"Slice of Life, Comedy, School",,,,,,,,,,,,,,
40200,Paprika (Music),"Music, Kids",,,,,,,,,,,,,,
40202,Kamo ga Suki,"Comedy, Dementia",,,,,,,,,,,,,,
40204,Fast Week,Dementia,,,,,,,,,,,,,,
40205,Kabushikigaisha G-anime Saiyou Concept Movie,Slice of Life,,,,,,,,,,,,,,
40206,Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,"Action, Supernatural, Magic, Fantasy",,,,,,,,,,,,,,
40208,Wo Kai Dongwuyuan Naxie Nian,"Slice of Life, Comedy",,,,,,,,,,,,,,
40209,Subarashii Shigoto,Dementia,,,,,,,,,,,,,,
40210,Yorugao,"Kids, Music",,,,,,,,,,,,,,
40211,Luo Xiao Hei Zhan Ji (Movie),"Adventure, Drama, Fantasy",,,,,,,,,,,,,,
40212,Shigokare: Ecchi na Joshi Daisei to Doki x2 Love Lesson!! The Animation,Hentai,,,,,,,,,,,,,,
40215,Aggressive Retsuko (ONA) 3rd Season,"Slice of Life, Comedy",,,,,,,,,,,,,,
40217,Naedoko Demon's Ground,"Hentai, Demons, Fantasy",,,,,,,,,,,,,,
40221,Kami no Tou,"Action, Adventure, Mystery, Drama, Fantasy",,,,,,,,,,,,,,
40222,Agitation!,Music,,,,,,,,,,,,,,
40223,Qing Chi Hong Xiaodou Ba! Wai Zhuan: Mo Xiang Wang,"Slice of Life, Comedy, Historical, Drama",,,,,,,,,,,,,,
40228,Bananya: Fushigi na Nakama-tachi,"Slice of Life, Comedy, Kids",,,,,,,,,,,,,,
40230,Housekishou Richard-shi no Nazo Kantei,"Drama, Mystery, Slice of Life",,,,,,,,,,,,,,
40233,Da Zhu Zai,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",,,,,,,,,,,,,,
40237,Tansui,Dementia,,,,,,,,,,,,,,
40238,Yumemi no E,Historical,,,,,,,,,,,,,,
40239,Arifureta Shokugyou de Sekai Saikyou Recap,"Action, Adventure, Harem, Fantasy",,,,,,,,,,,,,,
40242,Idomo,"Adventure, Fantasy",,,,,,,,,,,,,,
40244,Fushigi no Kuni no Alice Specials,"Adventure, Kids, Fantasy",,,,,,,,,,,,,,
40245,Mitaiken Horizon,Music,,,,,,,,,,,,,,
40246,Love Live! School Idol Festival All Stars,Music,,,,,,,,,,,,,,
40249,Balala Xiaomoxian: Mofa Hai Ying Bao,"Comedy, Magic",,,,,,,,,,,,,,
40250,Cyborg 009: The Cyborg Soldier - Yomi no Gunzou,"Action, Sci-Fi, Adventure, Mecha, Shounen",,,,,,,,,,,,,,
40251,Cyborg 009: The Cyborg Soldier - Kami no Ubugoe,"Action, Sci-Fi, Adventure, Mecha, Shounen",,,,,,,,,,,,,,
40252,Yumekui Shoujo,"Music, Fantasy",,,,,,,,,,,,,,
40254,XL Joushi.,"Romance, Ecchi, Josei",,,,,,,,,,,,,,
40255,Urban Caravan,Music,,,,,,,,,,,,,,
40256,Cannon Busters,"Action, Sci-Fi, Adventure, Fantasy, Mecha",,,,,,,,,,,,,,
40262,Haikyuu!!: Riku vs. Kuu,"Comedy, Sports, Drama, School, Shounen",,,,,,,,,,,,,,
40266,Aikatsu on Parade!,"Music, Slice of Life, School, Shoujo",,,,,,,,,,,,,,
40267,Wave!!: Surfing Yappe!!,"Slice of Life, Sports",,,,,,,,,,,,,,
40269,Kengan Ashura 2nd Season,"Action, Martial Arts",,,,,,,,,,,,,,
40272,A3! Season Autumn & Winter,"Slice of Life, Drama",,,,,,,,,,,,,,
40273,Fuwa no go renkan,Historical,,,,,,,,,,,,,,
40280,Toaru Kagaku no Accelerator: Tobidase Ippou-san - Hachamecha Kaishingeki,"Super Power, Supernatural",,,,,,,,,,,,,,
40282,Nendo no Tatakai (2019),"Action, Comedy",,,,,,,,,,,,,,
40283,Role Playing Soldier,"Action, Fantasy, Game, Music",,,,,,,,,,,,,,
40286,Relationship Scramble feat. Hatsune Miku,"Music, Romance",,,,,,,,,,,,,,
40288,Seven Nation Army feat. Chara,Music,,,,,,,,,,,,,,
40291,Lost One no Goukoku wo Utattemita,Music,,,,,,,,,,,,,,
40292,Alien Alien wo Utattemita,Music,,,,,,,,,,,,,,
40293,Romeo to Cinderella wo Utattemita,Music,,,,,,,,,,,,,,
40294,Karakuri Pierrot wo Utattemita,Music,,,,,,,,,,,,,,
40295,Another World,Sci-Fi,,,,,,,,,,,,,,
40297,Teleâ¯Potion,"Adventure, Dementia, Music",,,,,,,,,,,,,,
40298,Youjo Senki Movie: Manner Eizou,"Military, Parody",,,,,,,,,,,,,,
40299,Gokiburi-chan,Kids,,,,,,,,,,,,,,
40301,Bomberman: Yuuki wo Arigatou - Watashi ga Mimi ni Naru,"Drama, Game, Kids",,,,,,,,,,,,,,
40302,Ninja Bugei-chou Pilot Film,"Action, Historical, Samurai, Seinen",,,,,,,,,,,,,,
40304,It's a Small World,Music,,,,,,,,,,,,,,
40305,Subarashiki Kokka no Kizukikata,Hentai,,,,,,,,,,,,,,
40312,Southpaw,"Music, Comedy, Dementia",,,,,,,,,,,,,,
40313,Promare: Lio-hen,"Action, Sci-Fi, Super Power, Mecha",,,,,,,,,,,,,,
40314,Sekaiichi Hatsukoi: Propose-hen,"Comedy, Drama, Romance, Shounen Ai",,,,,,,,,,,,,,
40315,Code Geass: Fukkatsu no Lelouch Picture Drama,Comedy,,,,,,,,,,,,,,
40316,Phantomi: Mini Anime,"Magic, Shoujo",,,,,,,,,,,,,,
40320,Tenka Hyakken: Meiji-kan e Youkoso!,"Action, Adventure, Historical, Supernatural, Martial Arts, Fantasy",,,,,,,,,,,,,,
40321,Ookami to Koushinryou VR 2,"Adventure, Historical, Fantasy",,,,,,,,,,,,,,
40323,Gintama: Monster Strike-hen,"Action, Comedy, Parody, Samurai",,,,,,,,,,,,,,
40327,Mewkledreamy,"Adventure, Kids, Fantasy",,,,,,,,,,,,,,
40329,Crayon Shin-chan Movie 28: Gekitotsu! Rakugaki Kingdom to Hobo Yonin no Yuusha,"Comedy, Seinen",,,,,,,,,,,,,,
40331,Ongaku,"Music, Slice of Life",,,,,,,,,,,,,,
40332,Kyochuu Rettou Movie,Horror,,,,,,,,,,,,,,
40333,Uzumaki,"Dementia, Horror, Psychological, Supernatural, Drama, Romance, Seinen",,,,,,,,,,,,,,
40334,Code Geass: Hangyaku no Lelouch Picture Drama - Kiseki no Anniversary,"Slice of Life, School",,,,,,,,,,,,,,
40335,Kimi dake ni Motetainda.,"Slice of Life, Drama, School",,,,,,,,,,,,,,
40336,Love x Holic: Miwaku no Otome to Hakudaku Kankei - The Animation,"Hentai, Demons, Supernatural, Fantasy",,,,,,,,,,,,,,
40337,Aibeya The Animation,Hentai,,,,,,,,,,,,,,
40338,Iro wo Kuu Akuma,"Dementia, Music",,,,,,,,,,,,,,
40340,Karakuri Circus,"Action, Mystery, Shounen",,,,,,,,,,,,,,
40341,ARMS,"Sci-Fi, Super Power, Shounen",,,,,,,,,,,,,,
40342,Taka no Tsume-dan x Uchicomi!,"Comedy, Parody, Slice of Life",,,,,,,,,,,,,,
40344,Baumkuchen End,Music,,,,,,,,,,,,,,
40345,Devil & Devil,"Action, Comedy, Super Power, Demons, Supernatural, Shounen",,,,,,,,,,,,,,
40346,Tuxedo Gin,"Comedy, Supernatural, Shounen",,,,,,,,,,,,,,
40347,Kekkaishi,"Demons, Supernatural, Fantasy, Shounen",,,,,,,,,,,,,,
40348,Shounen Sunday CM: Detective Conan,"Mystery, Shounen",,,,,,,,,,,,,,
40349,Shounen Sunday CM: All-Star Total Appearance,"Comedy, Sports, Shounen",,,,,,,,,,,,,,
40350,Ganba! Fly High,"Action, Sports, Shounen",,,,,,,,,,,,,,
40351,Pokemon (2019),"Action, Adventure, Comedy, Kids, Fantasy",,,,,,,,,,,,,,
40352,Goal Line,Music,,,,,,,,,,,,,,
40353,Midnight Run feat. Nana Furuya,"Dementia, Music",,,,,,,,,,,,,,
40356,Tate no Yuusha no Nariagari Season 2,"Action, Adventure, Drama, Fantasy",,,,,,,,,,,,,,
40357,Tate no Yuusha no Nariagari Season 3,"Action, Adventure, Drama, Fantasy",,,,,,,,,,,,,,
40358,Gal to Kyouryuu,"Slice of Life, Comedy, Seinen",,,,,,,,,,,,,,
40359,Ikebukuro West Gate Park,"Mystery, Drama",,,,,,,,,,,,,,
40360,Shout Our Evidence!,Music,,,,,,,,,,,,,,
40361,"Shiro no Kanga""roo"" no Uta","Music, Kids",,,,,,,,,,,,,,
40363,RoboCop,"Dementia, Music",,,,,,,,,,,,,,
40364,Takaramono,"Music, Slice of Life",,,,,,,,,,,,,,
40365,Ryoku Tama Shinshi: 10 Short Stories,"Comedy, Demons",,,,,,,,,,,,,,
40366,Three Workers,Music,,,,,,,,,,,,,,
40367,Go! Go! Atom,"Action, Sci-Fi, Adventure, Kids, Drama, Mecha",,,,,,,,,,,,,,
40368,Egg Car,"Adventure, Comedy, Kids, Fantasy",,,,,,,,,,,,,,
40369,Mini Yuri,"Slice of Life, Comedy, School, Shoujo Ai",,,,,,,,,,,,,,
40372,Haikyuu!! (OVA),"Sports, Shounen",,,,,,,,,,,,,,
40373,"Fly feat. 79, Kaho Nakamura",Music,,,,,,,,,,,,,,
40375,Kick-Flight,"Game, Music",,,,,,,,,,,,,,
40376,Terrace House x Craft Boss,Slice of Life,,,,,,,,,,,,,,
40377,Robot Atom,"Kids, Mecha, Sci-Fi",,,,,,,,,,,,,,
40378,Witch Hat: Majo to Boushi no Waltz,"Music, Horror, Supernatural",,,,,,,,,,,,,,
40379,Btooom!: Bakusatsu Digest,Action,,,,,,,,,,,,,,
40383,"Umete, Bye-Bye","Music, Dementia",,,,,,,,,,,,,,
40385,Chikai,Slice of Life,,,,,,,,,,,,,,
40389,Uchuu Senkan Yamato 2205: Aratanaru Tabidachi,"Action, Military, Sci-Fi, Space, Drama",,,,,,,,,,,,,,
40392,Runway de Waratte,"Slice of Life, Drama, School, Shounen",,,,,,,,,,,,,,
40393,Taka no Tsume-dan no Ike! ODAman,"Parody, Super Power",,,,,,,,,,,,,,
40394,Zenonzard The Animation Episode 0,Action,,,,,,,,,,,,,,
40397,Maoujou de Oyasumi,"Slice of Life, Comedy, Supernatural, Magic, Fantasy, Shounen",,,,,,,,,,,,,,
40398,"Hitozuma, Mitsu to Niku",Hentai,,,,,,,,,,,,,,
40399,Valkyrie Hazard,Hentai,,,,,,,,,,,,,,
40403,Shin Sakura Taisen the Animation,"Sci-Fi, Adventure, Mecha, Shounen",,,,,,,,,,,,,,
40405,Cop Craft: Utsukushiki Onna Kishi! Toraware no Yousei wo Oe!,"Action, Sci-Fi, Police, Magic, Fantasy",,,,,,,,,,,,,,
40406,Nanami-chan 4th Series,Kids,,,,,,,,,,,,,,
40407,Nanami-chan 5th Series,Kids,,,,,,,,,,,,,,
40408,Nanami-chan 6th Series,Kids,,,,,,,,,,,,,,
40410,Ring no Seraph,"Action, Music",,,,,,,,,,,,,,
40412,Japanda,"Music, Josei",,,,,,,,,,,,,,
40414,Hitojichi Koukan feat. Hatsune Miku,Music,,,,,,,,,,,,,,
40415,Senkou Progress,Music,,,,,,,,,,,,,,
40416,Date A Bullet: Dead or Bullet,Sci-Fi,,,,,,,,,,,,,,
40417,Fruits Basket 2nd Season,"Slice of Life, Comedy, Supernatural, Drama, Romance, Shoujo",,,,,,,,,,,,,,
40421,Given Movie,"Music, Slice of Life, Drama, Romance, Shounen Ai",,,,,,,,,,,,,,
40423,Taeko no Nichijou,Slice of Life,,,,,,,,,,,,,,
40425,Neko Neko Nihonshi Movie: Ryouma no Hachamecha Time Travel ze yo!,"Historical, Kids, Parody",,,,,,,,,,,,,,
40427,Beotkkotnamu Kokkiri Sup,Drama,,,,,,,,,,,,,,
40429,Bishoujo Senshi Sailor Moon Eternal Movie 2,"Demons, Magic, Romance, Shoujo",,,,,,,,,,,,,,
40430,Uchuu Seibutsu Jirou,"Music, Space, Kids",,,,,,,,,,,,,,
40431,Starmyu 3rd Season: Encore,"Music, Slice of Life, School",,,,,,,,,,,,,,
40434,Mo Dao Zu Shi 3rd Season,"Action, Historical, Demons, Supernatural, Drama, Magic",,,,,,,,,,,,,,
40435,Mo Dao Zu Shi Q,"Comedy, Historical, Supernatural, Magic",,,,,,,,,,,,,,
40436,Peter Grill to Kenja no Jikan,"Harem, Comedy, Ecchi, Fantasy",,,,,,,,,,,,,,
40437,Mono no Kamisama Cocotama,"Slice of Life, Kids, Magic, Fantasy",,,,,,,,,,,,,,
40438,Obsolete,Mecha,,,,,,,,,,,,,,
40439,Xiong Chumo: Bian Xing Ji,"Adventure, Comedy",,,,,,,,,,,,,,
40440,Xiong Chumo: Yuanshi Shidai,"Adventure, Comedy",,,,,,,,,,,,,,
40441,Sunny,"Cars, Music",,,,,,,,,,,,,,
40442,Initiation feat. Hatsune Miku,"Dementia, Music",,,,,,,,,,,,,,
40452,Kaze to Tomoni,"Kids, Music, Slice of Life",,,,,,,,,,,,,,
40453,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,"Adventure, Comedy, Romance, Ecchi, Fantasy",,,,,,,,,,,,,,
40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,"Action, Adventure, Comedy, Romance, Fantasy",,,,,,,,,,,,,,
40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,"Action, Historical, Demons, Supernatural, Shounen",,,,,,,,,,,,,,
40459,Ensemble Stars! Picture Drama,"Music, Parody, School",,,,,,,,,,,,,,
40460,Nakanohito Genome [Jikkyouchuu]: Knots of Memories,"Game, Comedy, Drama",,,,,,,,,,,,,,
40462,Ensemble Stars! Recap Special,"Music, School, Shoujo",,,,,,,,,,,,,,
40463,Kimi no Kimochi,"Kids, Music",,,,,,,,,,,,,,
40464,Mobile Suit Gundam: Hikaru Inochi Chronicle U.C.,"Military, Drama, Mecha",,,,,,,,,,,,,,
40465,Chuubyou Gekihatsu Boy Special,"Slice of Life, Comedy, School",,,,,,,,,,,,,,
40468,Smileflower,"Kids, Music",,,,,,,,,,,,,,
40471,Nozoki Kanojo,Hentai,,,,,,,,,,,,,,
40472,Boku to Joi no Shinsatsu Nisshi The Animation,Hentai,,,,,,,,,,,,,,
40473,Chou Futsuu Toshi Kashiwa Densetsu R,"Comedy, Fantasy",,,,,,,,,,,,,,
40474,Googuri Googuri,"Fantasy, Music",,,,,,,,,,,,,,
40475,Ringing City,"Dementia, Music",,,,,,,,,,,,,,
40476,Atomic World,"Dementia, Music",,,,,,,,,,,,,,
40477,Curry Meshi x Zombieland Saga,"Music, Supernatural",,,,,,,,,,,,,,
40478,Kamiusagi Rope x Ricordi,"Comedy, Slice of Life",,,,,,,,,,,,,,
40479,Karrimor Mountain Club 2,"Adventure, Slice of Life",,,,,,,,,,,,,,
40480,Sound & Fury,"Sci-Fi, Music, Samurai",,,,,,,,,,,,,,
40482,Osu no Buu-chan,"Comedy, Kids, Fantasy",,,,,,,,,,,,,,
40483,Murenase! Seton Gakuen,"Comedy, School",,,,,,,,,,,,,,
40484,Chuanyue Huoxian: Youling Jihua,"Action, Game, Military, Police, Shounen",,,,,,,,,,,,,,
40485,Strike the Blood IV,"Action, Harem, Supernatural, Ecchi, Vampire, Fantasy",,,,,,,,,,,,,,
40486,Strike the Blood: Kieta Seisou-hen,"Action, Harem, Supernatural, Ecchi, Vampire, Fantasy",,,,,,,,,,,,,,
40487,Eily wa Ou-sama!,"Comedy, Magic, Fantasy",,,,,,,,,,,,,,
40488,Futsal Boys!!!!!,Sports,,,,,,,,,,,,,,
40489,Sword Art Online: Alicization - War of Underworld Reflection,"Action, Game, Adventure, Romance, Fantasy",,,,,,,,,,,,,,
40491,Hyperventilation,"Drama, Romance, Shounen Ai",,,,,,,,,,,,,,
40495,Tayo-ui Gonglyong Eodeubencheo,"Cars, Historical, Kids",,,,,,,,,,,,,,
40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e","Action, Demons, Magic, Fantasy, School",,,,,,,,,,,,,,
40497,Mahouka Koukou no Rettousei: Raihousha-hen,"Action, Sci-Fi, Supernatural, Magic, Romance, School",,,,,,,,,,,,,,
40499,Feed,"Dementia, Music",,,,,,,,,,,,,,
40502,Yanoya,Music,,,,,,,,,,,,,,
40504,Major 2nd (TV) 2nd Season,"Comedy, Sports, Drama, Shounen",,,,,,,,,,,,,,
40506,Shadowverse (TV),"Game, Fantasy",,,,,,,,,,,,,,
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,"Action, Adventure, Harem, Fantasy",,,,,,,,,,,,,,
40508,Anata no Koe,"Music, Slice of Life, Kids",,,,,,,,,,,,,,
40509,Kimi no Tonari ni Itai Kara,"Music, Kids, School",,,,,,,,,,,,,,
40513,Nami yo Kiitekure,"Comedy, Drama, Romance, Seinen",,,,,,,,,,,,,,
40515,Nihon Chinbotsu 2020,"Sci-Fi, Drama",,,,,,,,,,,,,,
40517,Ano Hi no Kokoro wo Toraete,"Sci-Fi, Drama",,,,,,,,,,,,,,
40519,Youma Shoukan e Youkoso,"Hentai, Demons, Supernatural, Fantasy",,,,,,,,,,,,,,
40520,Chii-chan Kaihatsu Nikki,Hentai,,,,,,,,,,,,,,
40521,Kiss Hug,Hentai,,,,,,,,,,,,,,
40523,"Yamasuki, Yamazaki","Dementia, Music",,,,,,,,,,,,,,
40526,"Dragon, Ie wo Kau.","Comedy, Fantasy, Shounen",,,,,,,,,,,,,,
40527,Smile,"Kids, Music",,,,,,,,,,,,,,
40529,No Guns Life 2nd Season,"Action, Sci-Fi, Drama, Seinen",,,,,,,,,,,,,,
40530,Jaku-Chara Tomozaki-kun,"Drama, Romance, School",,,,,,,,,,,,,,
40531,Akai Yama Aoi Yama Shiroi Yama,"Kids, Music",,,,,,,,,,,,,,
40532,Appare-Ranman!,"Cars, Comedy, Historical",,,,,,,,,,,,,,
40539,Ichigo no Hanayome-san,"Kids, Music",,,,,,,,,,,,,,
40540,Sword Art Online: Alicization - War of Underworld 2nd Season,"Action, Game, Adventure, Romance, Fantasy",,,,,,,,,,,,,,
40542,Saiki Kusuo no Î¨-nan: Î¨-shidou-hen,"Slice of Life, Comedy, Supernatural, School, Shounen",,,,,,,,,,,,,,
40543,King of Prism All Stars: Prism ShowâBest Ten,"Music, Shoujo",,,,,,,,,,,,,,
40550,Assault Lily: Bouquet,"Action, Magic, Fantasy",,,,,,,,,,,,,,
40552,Soushunfu,"Kids, Music",,,,,,,,,,,,,,
40553,Watashi no Ningyou,"Kids, Music",,,,,,,,,,,,,,
40554,"""Uchuu Senkan Yamato"" to Iu Jidai: Seireki 2202-nen no Sentaku","Action, Military, Sci-Fi, Space, Drama",,,,,,,,,,,,,,
40555,Heart Chrome feat. Anon & Kanon,Music,,,,,,,,,,,,,,
40556,Electric Love feat. Hatsune Miku,Music,,,,,,,,,,,,,,
40557,Sweet Devil feat. Hatsune Miku,Music,,,,,,,,,,,,,,
40558,Little Scarlet Bad Girl feat. Hatsune Miku,Music,,,,,,,,,,,,,,
40559,TRAPxTRAP feat. Hatsune Miku,Music,,,,,,,,,,,,,,
40560,Baby Maniacs feat. Hatsune Miku,Music,,,,,,,,,,,,,,
40562,Otanjoubi Omedetou,"Kids, Music",,,,,,,,,,,,,,
40564,Blue Star feat. Hatsune Miku,Music,,,,,,,,,,,,,,
